transaction_id,bill_id,date,store_id,store_location,customer_id,customer_segment,product_id,product_category,product_name,quantity,unit_price,payment_method,discount_applied,channel
TXN-2025-0585,BILL-1124,07-01-2025,S1,Downtown,C110,New,P102,Beverages,Soda 500ml,1,4.53,Credit Card,1,Online
TXN-2025-0586,BILL-1124,30-01-2025,S3,Uptown,C114,Regular,P102,Beverages,Soda 500ml,3,4.26,Cash,1,In-store
TXN-2025-0587,BILL-1124,22-01-2025,S3,Uptown,C054,Loyal,P205,Snacks,Potato Chips,4,1.34,UPI,0.5,In-store
TXN-2025-0588,BILL-1124,01-01-2025,S3,Uptown,C133,Regular,P302,Personal Care,Body Wash,5,8.84,UPI,1,In-store
TXN-2025-0589,BILL-1124,23-01-2025,S2,Suburban,C054,Loyal,P303,Personal Care,Face Cream,3,4.99,UPI,0.5,In-store
TXN-2025-0590,BILL-1125,17-01-2025,S1,Downtown,C150,Regular,P303,Personal Care,Face Cream,3,2.88,Credit Card,1,In-store
TXN-2025-0591,BILL-1125,13-01-2025,S1,Downtown,C019,New,P401,Beverages,Green Tea,1,9.19,Credit Card,0,In-store
TXN-2025-0592,BILL-1125,30-01-2025,S3,Uptown,C140,Loyal,P210,Snacks,Nachos,2,9.49,UPI,0,In-store
TXN-2025-0593,BILL-1125,04-01-2025,S1,Downtown,C064,New,P501,Snacks,Chocolate Bar,1,3.59,Credit Card,1,Online
TXN-2025-0594,BILL-1125,15-01-2025,S1,Downtown,C025,New,P205,Snacks,Potato Chips,3,4.04,Credit Card,1,In-store
TXN-2025-0595,BILL-1125,18-01-2025,S3,Uptown,C007,Loyal,P501,Snacks,Chocolate Bar,3,9.45,UPI,1,In-store
TXN-2025-0596,BILL-1125,31-01-2025,S3,Uptown,C030,Regular,P501,Snacks,Chocolate Bar,3,5.31,UPI,1,Online
TXN-2025-0597,BILL-1125,31-01-2025,S3,Uptown,C083,Regular,P303,Personal Care,Face Cream,5,5.78,Cash,1,Online
TXN-2025-0598,BILL-1126,08-01-2025,S1,Downtown,C016,Regular,P302,Personal Care,Body Wash,3,4.85,Cash,1,Online
TXN-2025-0599,BILL-1127,17-01-2025,S3,Uptown,C119,Loyal,P401,Beverages,Green Tea,4,3.23,Cash,0.5,In-store
TXN-2025-0600,BILL-1127,02-01-2025,S3,Uptown,C138,Regular,P401,Beverages,Green Tea,3,7.96,Cash,0,Online
TXN-2025-0601,BILL-1127,27-01-2025,S1,Downtown,C088,Regular,P302,Personal Care,Body Wash,3,9.65,Credit Card,1,Online
TXN-2025-0602,BILL-1127,17-01-2025,S1,Downtown,C064,Regular,P401,Beverages,Green Tea,5,9.44,Credit Card,0,In-store
TXN-2025-0603,BILL-1128,16-01-2025,S1,Downtown,C063,New,P205,Snacks,Potato Chips,1,3.77,Credit Card,1,In-store
TXN-2025-0604,BILL-1128,03-01-2025,S3,Uptown,C141,New,P205,Snacks,Potato Chips,2,2.25,UPI,0,Online
TXN-2025-0605,BILL-1128,15-01-2025,S1,Downtown,C110,Loyal,P303,Personal Care,Face Cream,2,9.59,Credit Card,0,In-store
TXN-2025-0606,BILL-1129,24-01-2025,S3,Uptown,C034,New,P210,Snacks,Nachos,1,9.28,UPI,1,In-store
TXN-2025-0607,BILL-1129,06-01-2025,S3,Uptown,C024,New,P401,Beverages,Green Tea,3,1.43,Credit Card,0.5,In-store
TXN-2025-0608,BILL-1129,30-01-2025,S2,Suburban,C136,Regular,P301,Personal Care,Shampoo 250ml,1,5.46,Cash,0.5,In-store
TXN-2025-0609,BILL-1129,13-01-2025,S2,Suburban,C116,Loyal,P302,Personal Care,Body Wash,5,9.12,UPI,1,In-store
TXN-2025-0610,BILL-1129,06-01-2025,S2,Suburban,C010,Loyal,P401,Beverages,Green Tea,1,3.14,UPI,1,In-store
TXN-2025-0611,BILL-1129,31-01-2025,S2,Suburban,C018,Regular,P205,Snacks,Potato Chips,2,8.57,Cash,0.5,In-store
TXN-2025-0612,BILL-1129,23-01-2025,S3,Uptown,C040,New,P210,Snacks,Nachos,5,8.54,Cash,1,Online
TXN-2025-0613,BILL-1129,15-01-2025,S3,Uptown,C036,New,P501,Snacks,Chocolate Bar,4,6.61,Credit Card,0.5,In-store
TXN-2025-0614,BILL-1129,04-01-2025,S1,Downtown,C077,New,P205,Snacks,Potato Chips,1,2.09,UPI,1,Online
TXN-2025-0615,BILL-1130,16-01-2025,S3,Uptown,C084,New,P101,Beverages,Orange Juice 1L,5,1.6,UPI,0.5,In-store
TXN-2025-0616,BILL-1131,20-01-2025,S1,Downtown,C005,New,P210,Snacks,Nachos,4,6.18,Cash,0,In-store
TXN-2025-0617,BILL-1131,11-01-2025,S3,Uptown,C143,New,P401,Beverages,Green Tea,2,4.5,Cash,1,In-store
TXN-2025-0618,BILL-1131,12-01-2025,S1,Downtown,C008,Loyal,P210,Snacks,Nachos,4,6.76,Cash,0.5,Online
TXN-2025-0619,BILL-1131,27-01-2025,S1,Downtown,C135,Loyal,P501,Snacks,Chocolate Bar,1,4.56,Credit Card,1,Online
TXN-2025-0620,BILL-1131,18-01-2025,S2,Suburban,C147,Loyal,P302,Personal Care,Body Wash,5,9.87,Credit Card,0,Online
TXN-2025-0621,BILL-1131,22-01-2025,S2,Suburban,C028,New,P501,Snacks,Chocolate Bar,3,9.62,UPI,0,Online
TXN-2025-0622,BILL-1132,24-01-2025,S2,Suburban,C129,New,P302,Personal Care,Body Wash,4,3.18,Credit Card,0.5,Online
TXN-2025-0623,BILL-1132,16-01-2025,S3,Uptown,C025,Regular,P102,Beverages,Soda 500ml,4,5.92,Credit Card,0.5,In-store
TXN-2025-0624,BILL-1133,03-01-2025,S2,Suburban,C136,Regular,P102,Beverages,Soda 500ml,5,5.55,Cash,0,Online
TXN-2025-0625,BILL-1133,23-01-2025,S2,Suburban,C138,Loyal,P302,Personal Care,Body Wash,1,2.28,Cash,0.5,In-store
TXN-2025-0626,BILL-1133,29-01-2025,S1,Downtown,C091,New,P101,Beverages,Orange Juice 1L,4,4.51,Cash,0,Online
TXN-2025-0627,BILL-1133,14-01-2025,S2,Suburban,C069,Loyal,P205,Snacks,Potato Chips,3,2.54,Cash,1,Online
TXN-2025-0628,BILL-1134,01-01-2025,S2,Suburban,C092,New,P501,Snacks,Chocolate Bar,2,1.98,Credit Card,1,Online
TXN-2025-0629,BILL-1134,05-01-2025,S3,Uptown,C130,Loyal,P303,Personal Care,Face Cream,3,6.23,Credit Card,0.5,In-store
TXN-2025-0630,BILL-1134,13-01-2025,S3,Uptown,C027,Regular,P210,Snacks,Nachos,3,6.41,UPI,0.5,Online
TXN-2025-0631,BILL-1134,28-01-2025,S3,Uptown,C138,New,P301,Personal Care,Shampoo 250ml,5,3.98,Cash,0.5,Online
TXN-2025-0632,BILL-1135,30-01-2025,S3,Uptown,C026,Regular,P303,Personal Care,Face Cream,3,6.32,UPI,0,Online
TXN-2025-0633,BILL-1135,21-01-2025,S2,Suburban,C119,New,P501,Snacks,Chocolate Bar,1,3.03,Cash,1,Online
TXN-2025-0634,BILL-1135,08-01-2025,S2,Suburban,C037,Loyal,P301,Personal Care,Shampoo 250ml,1,8.63,UPI,0.5,In-store
TXN-2025-0635,BILL-1135,03-01-2025,S3,Uptown,C115,Loyal,P501,Snacks,Chocolate Bar,1,8.55,Cash,1,Online
TXN-2025-0636,BILL-1135,30-01-2025,S1,Downtown,C029,Regular,P303,Personal Care,Face Cream,3,8.55,UPI,0,Online
TXN-2025-0637,BILL-1135,22-01-2025,S2,Suburban,C090,Loyal,P302,Personal Care,Body Wash,5,1.07,Cash,0.5,Online
TXN-2025-0638,BILL-1135,31-01-2025,S1,Downtown,C062,New,P102,Beverages,Soda 500ml,2,4.75,Cash,0,In-store
TXN-2025-0639,BILL-1135,20-01-2025,S1,Downtown,C135,Regular,P301,Personal Care,Shampoo 250ml,2,4.25,UPI,0,In-store
TXN-2025-0640,BILL-1136,23-01-2025,S3,Uptown,C128,Loyal,P101,Beverages,Orange Juice 1L,4,4.43,Cash,0,Online
TXN-2025-0641,BILL-1137,24-01-2025,S3,Uptown,C104,Loyal,P102,Beverages,Soda 500ml,1,8.62,Cash,1,In-store
TXN-2025-0642,BILL-1137,08-01-2025,S3,Uptown,C035,New,P302,Personal Care,Body Wash,4,6.11,Cash,0,Online
TXN-2025-0643,BILL-1137,01-01-2025,S2,Suburban,C027,New,P205,Snacks,Potato Chips,2,5.17,Cash,1,Online
TXN-2025-0644,BILL-1137,23-01-2025,S2,Suburban,C062,New,P210,Snacks,Nachos,4,4.16,Cash,0.5,Online
TXN-2025-0645,BILL-1137,09-01-2025,S3,Uptown,C148,Regular,P102,Beverages,Soda 500ml,5,1.54,Cash,0,In-store
TXN-2025-0646,BILL-1138,23-01-2025,S3,Uptown,C057,Loyal,P401,Beverages,Green Tea,4,1.46,Credit Card,1,Online
TXN-2025-0647,BILL-1138,01-01-2025,S2,Suburban,C100,Loyal,P101,Beverages,Orange Juice 1L,4,4.77,Cash,1,In-store
TXN-2025-0648,BILL-1139,19-01-2025,S3,Uptown,C042,New,P302,Personal Care,Body Wash,1,9.83,UPI,0,Online
TXN-2025-0649,BILL-1140,21-01-2025,S2,Suburban,C120,Loyal,P101,Beverages,Orange Juice 1L,2,1.56,UPI,1,In-store
TXN-2025-0650,BILL-1140,18-01-2025,S1,Downtown,C072,New,P205,Snacks,Potato Chips,5,2.85,Cash,1,In-store
TXN-2025-0651,BILL-1141,02-01-2025,S1,Downtown,C061,Regular,P205,Snacks,Potato Chips,4,1.03,Cash,0.5,In-store
TXN-2025-0652,BILL-1141,27-01-2025,S1,Downtown,C103,New,P101,Beverages,Orange Juice 1L,3,9.9,Cash,0.5,Online
TXN-2025-0653,BILL-1141,22-01-2025,S3,Uptown,C093,Loyal,P101,Beverages,Orange Juice 1L,3,2.53,UPI,0.5,In-store
TXN-2025-0654,BILL-1141,07-01-2025,S3,Uptown,C118,Loyal,P302,Personal Care,Body Wash,4,9.25,Cash,1,Online
TXN-2025-0655,BILL-1141,26-01-2025,S3,Uptown,C116,New,P102,Beverages,Soda 500ml,5,2.93,UPI,0,Online
TXN-2025-0656,BILL-1141,21-01-2025,S2,Suburban,C063,Regular,P301,Personal Care,Shampoo 250ml,3,8.69,Cash,0,Online
TXN-2025-0657,BILL-1141,11-01-2025,S1,Downtown,C012,New,P401,Beverages,Green Tea,3,4.81,UPI,1,In-store
TXN-2025-0658,BILL-1141,28-01-2025,S3,Uptown,C009,Loyal,P401,Beverages,Green Tea,4,4.06,Cash,0,In-store
TXN-2025-0659,BILL-1141,07-01-2025,S1,Downtown,C019,Loyal,P303,Personal Care,Face Cream,2,1.77,Cash,0.5,In-store
TXN-2025-0660,BILL-1141,21-01-2025,S1,Downtown,C014,New,P401,Beverages,Green Tea,1,2.31,UPI,0,Online
TXN-2025-0661,BILL-1142,03-01-2025,S2,Suburban,C091,Regular,P101,Beverages,Orange Juice 1L,5,1.98,Credit Card,0.5,In-store
TXN-2025-0662,BILL-1142,03-01-2025,S3,Uptown,C129,New,P501,Snacks,Chocolate Bar,1,3.66,Credit Card,0.5,Online
TXN-2025-0663,BILL-1142,30-01-2025,S3,Uptown,C094,Loyal,P501,Snacks,Chocolate Bar,2,9.49,Cash,0,In-store
TXN-2025-0664,BILL-1142,31-01-2025,S1,Downtown,C022,Loyal,P501,Snacks,Chocolate Bar,5,2,UPI,1,Online
TXN-2025-0665,BILL-1142,22-01-2025,S3,Uptown,C082,Loyal,P205,Snacks,Potato Chips,4,9.24,Cash,0.5,Online
TXN-2025-0666,BILL-1142,28-01-2025,S3,Uptown,C105,Regular,P102,Beverages,Soda 500ml,2,2.53,Credit Card,1,Online
TXN-2025-0667,BILL-1142,04-01-2025,S1,Downtown,C035,New,P303,Personal Care,Face Cream,5,4.7,Credit Card,1,Online
TXN-2025-0668,BILL-1142,03-01-2025,S1,Downtown,C014,New,P205,Snacks,Potato Chips,5,8.63,Credit Card,1,In-store
TXN-2025-0669,BILL-1142,19-01-2025,S1,Downtown,C149,Regular,P210,Snacks,Nachos,2,2.36,UPI,0.5,In-store
TXN-2025-0670,BILL-1142,26-01-2025,S3,Uptown,C016,Regular,P301,Personal Care,Shampoo 250ml,1,7.32,UPI,1,In-store
TXN-2025-0671,BILL-1143,14-01-2025,S3,Uptown,C106,Regular,P102,Beverages,Soda 500ml,4,5.07,Credit Card,0,In-store
TXN-2025-0672,BILL-1143,25-01-2025,S2,Suburban,C019,New,P210,Snacks,Nachos,2,6.73,Credit Card,1,Online
TXN-2025-0673,BILL-1144,23-01-2025,S3,Uptown,C021,New,P301,Personal Care,Shampoo 250ml,4,8.15,Credit Card,0,In-store
TXN-2025-0674,BILL-1144,12-01-2025,S2,Suburban,C002,Regular,P210,Snacks,Nachos,3,9.89,UPI,0.5,Online
TXN-2025-0675,BILL-1144,06-01-2025,S3,Uptown,C028,New,P210,Snacks,Nachos,2,1.2,Credit Card,1,In-store
TXN-2025-0676,BILL-1144,15-01-2025,S2,Suburban,C081,New,P302,Personal Care,Body Wash,3,6.91,Cash,0.5,In-store
TXN-2025-0677,BILL-1144,29-01-2025,S1,Downtown,C078,New,P301,Personal Care,Shampoo 250ml,2,7.97,Credit Card,1,In-store
TXN-2025-0678,BILL-1144,31-01-2025,S1,Downtown,C061,Loyal,P102,Beverages,Soda 500ml,4,5.58,UPI,0,Online
TXN-2025-0679,BILL-1144,16-01-2025,S1,Downtown,C081,New,P301,Personal Care,Shampoo 250ml,3,8.16,Cash,0,In-store
TXN-2025-0680,BILL-1145,13-01-2025,S3,Uptown,C092,Regular,P205,Snacks,Potato Chips,4,5.26,Cash,1,Online
TXN-2025-0681,BILL-1145,04-01-2025,S3,Uptown,C076,New,P501,Snacks,Chocolate Bar,4,8.15,Cash,0.5,In-store
TXN-2025-0682,BILL-1145,07-01-2025,S1,Downtown,C103,Loyal,P401,Beverages,Green Tea,2,7.91,Credit Card,0,In-store
TXN-2025-0683,BILL-1145,12-01-2025,S3,Uptown,C116,Loyal,P401,Beverages,Green Tea,1,1.49,Cash,0.5,In-store
TXN-2025-0684,BILL-1146,24-01-2025,S2,Suburban,C042,Loyal,P101,Beverages,Orange Juice 1L,3,7.61,UPI,1,In-store
TXN-2025-0685,BILL-1146,21-01-2025,S2,Suburban,C012,New,P303,Personal Care,Face Cream,5,4.47,UPI,1,Online
TXN-2025-0686,BILL-1146,11-01-2025,S1,Downtown,C101,Regular,P102,Beverages,Soda 500ml,5,8.09,UPI,0.5,In-store
TXN-2025-0687,BILL-1147,10-01-2025,S3,Uptown,C133,New,P102,Beverages,Soda 500ml,1,4.81,Cash,0.5,Online
TXN-2025-0688,BILL-1148,21-01-2025,S2,Suburban,C089,New,P301,Personal Care,Shampoo 250ml,3,3.8,Cash,0,In-store
TXN-2025-0689,BILL-1148,09-01-2025,S1,Downtown,C145,Regular,P301,Personal Care,Shampoo 250ml,5,8.11,Credit Card,0.5,Online
TXN-2025-0690,BILL-1149,14-01-2025,S3,Uptown,C113,New,P303,Personal Care,Face Cream,4,4.39,Credit Card,0,Online
TXN-2025-0691,BILL-1150,10-01-2025,S3,Uptown,C101,Regular,P210,Snacks,Nachos,2,2.36,UPI,0,Online
TXN-2025-0692,BILL-1150,02-01-2025,S3,Uptown,C075,New,P401,Beverages,Green Tea,1,7.47,Cash,0.5,In-store
TXN-2025-0693,BILL-1150,11-01-2025,S1,Downtown,C131,New,P101,Beverages,Orange Juice 1L,5,2.77,Cash,0,Online
TXN-2025-0694,BILL-1151,25-01-2025,S1,Downtown,C095,New,P501,Snacks,Chocolate Bar,2,6.08,UPI,0,Online
TXN-2025-0695,BILL-1151,28-01-2025,S3,Uptown,C138,New,P302,Personal Care,Body Wash,1,2.69,UPI,1,In-store
TXN-2025-0696,BILL-1151,17-01-2025,S2,Suburban,C111,Loyal,P210,Snacks,Nachos,4,8.69,Cash,0.5,Online
TXN-2025-0697,BILL-1151,04-01-2025,S2,Suburban,C122,New,P210,Snacks,Nachos,5,5.32,UPI,1,Online
TXN-2025-0698,BILL-1151,24-01-2025,S2,Suburban,C026,Regular,P101,Beverages,Orange Juice 1L,5,5.55,UPI,1,Online
TXN-2025-0699,BILL-1151,29-01-2025,S3,Uptown,C023,Loyal,P205,Snacks,Potato Chips,3,5.24,Cash,1,In-store
TXN-2025-0700,BILL-1151,31-01-2025,S3,Uptown,C083,Regular,P205,Snacks,Potato Chips,5,9.82,Cash,1,Online
TXN-2025-0701,BILL-1151,03-01-2025,S2,Suburban,C045,New,P205,Snacks,Potato Chips,5,3.02,Cash,1,In-store
TXN-2025-0702,BILL-1151,21-01-2025,S2,Suburban,C037,Regular,P102,Beverages,Soda 500ml,3,1.79,Cash,1,In-store
TXN-2025-0703,BILL-1151,20-01-2025,S3,Uptown,C034,New,P303,Personal Care,Face Cream,4,4.01,UPI,1,Online
TXN-2025-0704,BILL-1152,30-01-2025,S2,Suburban,C144,Regular,P102,Beverages,Soda 500ml,3,5.4,Credit Card,1,Online
TXN-2025-0705,BILL-1152,19-01-2025,S3,Uptown,C085,Regular,P401,Beverages,Green Tea,4,8.33,Cash,0,Online
TXN-2025-0706,BILL-1152,08-01-2025,S1,Downtown,C057,Loyal,P102,Beverages,Soda 500ml,3,6.8,UPI,0.5,In-store
TXN-2025-0707,BILL-1152,16-01-2025,S1,Downtown,C043,New,P210,Snacks,Nachos,2,4.17,Cash,1,Online
TXN-2025-0708,BILL-1152,07-01-2025,S1,Downtown,C114,New,P301,Personal Care,Shampoo 250ml,1,2.92,Cash,0.5,Online
TXN-2025-0709,BILL-1152,09-01-2025,S2,Suburban,C096,Regular,P302,Personal Care,Body Wash,1,2.9,Credit Card,0,In-store
TXN-2025-0710,BILL-1153,12-01-2025,S1,Downtown,C016,New,P302,Personal Care,Body Wash,2,7.71,Cash,0,Online
TXN-2025-0711,BILL-1153,21-01-2025,S2,Suburban,C127,Loyal,P210,Snacks,Nachos,5,3.86,UPI,1,In-store
TXN-2025-0712,BILL-1154,22-01-2025,S3,Uptown,C096,Regular,P303,Personal Care,Face Cream,3,3.87,UPI,0,Online
TXN-2025-0713,BILL-1155,20-01-2025,S2,Suburban,C143,Regular,P205,Snacks,Potato Chips,1,1.66,Credit Card,1,In-store
TXN-2025-0714,BILL-1156,15-01-2025,S1,Downtown,C043,Regular,P101,Beverages,Orange Juice 1L,4,8.76,Credit Card,1,In-store
TXN-2025-0715,BILL-1157,12-01-2025,S3,Uptown,C107,Loyal,P501,Snacks,Chocolate Bar,4,1.03,UPI,0,In-store
TXN-2025-0716,BILL-1157,12-01-2025,S1,Downtown,C093,New,P102,Beverages,Soda 500ml,2,9.55,Credit Card,0,In-store
TXN-2025-0717,BILL-1157,30-01-2025,S2,Suburban,C137,Loyal,P102,Beverages,Soda 500ml,5,7.52,Credit Card,1,Online
TXN-2025-0718,BILL-1157,09-01-2025,S3,Uptown,C090,Loyal,P205,Snacks,Potato Chips,3,4.15,Cash,0,Online
TXN-2025-0719,BILL-1157,18-01-2025,S3,Uptown,C050,New,P301,Personal Care,Shampoo 250ml,1,5.62,UPI,0,In-store
TXN-2025-0720,BILL-1157,18-01-2025,S3,Uptown,C070,Regular,P101,Beverages,Orange Juice 1L,4,1.75,Credit Card,0.5,In-store
TXN-2025-0721,BILL-1157,29-01-2025,S1,Downtown,C089,Regular,P501,Snacks,Chocolate Bar,3,2.95,Credit Card,1,Online
TXN-2025-0722,BILL-1157,14-01-2025,S3,Uptown,C059,Regular,P101,Beverages,Orange Juice 1L,5,6.21,Cash,1,In-store
TXN-2025-0723,BILL-1157,04-01-2025,S3,Uptown,C086,New,P401,Beverages,Green Tea,2,9.65,UPI,0.5,Online
TXN-2025-0724,BILL-1158,22-01-2025,S2,Suburban,C097,Regular,P210,Snacks,Nachos,2,4.74,UPI,0,In-store
TXN-2025-0725,BILL-1159,25-01-2025,S1,Downtown,C059,Loyal,P401,Beverages,Green Tea,3,2.58,Cash,0.5,Online
TXN-2025-0726,BILL-1159,04-01-2025,S3,Uptown,C058,New,P302,Personal Care,Body Wash,5,1.25,Cash,0,In-store
TXN-2025-0727,BILL-1160,26-01-2025,S2,Suburban,C018,Loyal,P401,Beverages,Green Tea,4,9.34,Credit Card,0,In-store
TXN-2025-0728,BILL-1160,06-01-2025,S2,Suburban,C114,New,P501,Snacks,Chocolate Bar,2,3.52,UPI,1,Online
TXN-2025-0729,BILL-1160,03-01-2025,S3,Uptown,C101,Regular,P101,Beverages,Orange Juice 1L,5,8.69,UPI,1,In-store
TXN-2025-0730,BILL-1160,23-01-2025,S1,Downtown,C092,Regular,P205,Snacks,Potato Chips,4,8.76,Credit Card,0,Online
TXN-2025-0731,BILL-1160,04-01-2025,S1,Downtown,C009,New,P401,Beverages,Green Tea,5,1.41,Cash,1,In-store
TXN-2025-0732,BILL-1160,04-01-2025,S3,Uptown,C036,New,P302,Personal Care,Body Wash,4,9.68,Cash,0.5,Online
TXN-2025-0733,BILL-1160,25-01-2025,S1,Downtown,C119,Regular,P303,Personal Care,Face Cream,3,3.49,UPI,1,In-store
TXN-2025-0734,BILL-1160,14-01-2025,S3,Uptown,C081,Regular,P210,Snacks,Nachos,5,9.95,UPI,0,Online
TXN-2025-0735,BILL-1160,07-01-2025,S2,Suburban,C080,Regular,P102,Beverages,Soda 500ml,1,2.4,Cash,0.5,In-store
TXN-2025-0736,BILL-1160,25-01-2025,S3,Uptown,C093,Loyal,P401,Beverages,Green Tea,5,3.04,UPI,0,Online
TXN-2025-0737,BILL-1160,04-01-2025,S1,Downtown,C150,New,P401,Beverages,Green Tea,3,6.84,Credit Card,1,Online
TXN-2025-0738,BILL-1160,17-01-2025,S3,Uptown,C090,New,P302,Personal Care,Body Wash,3,6.48,Credit Card,0,Online
TXN-2025-0739,BILL-1160,14-01-2025,S1,Downtown,C113,Regular,P101,Beverages,Orange Juice 1L,1,3.22,UPI,1,In-store
TXN-2025-0740,BILL-1160,27-01-2025,S1,Downtown,C133,New,P102,Beverages,Soda 500ml,4,3.01,UPI,1,Online
TXN-2025-0741,BILL-1160,21-01-2025,S2,Suburban,C060,Loyal,P302,Personal Care,Body Wash,5,8.38,Cash,0,In-store
TXN-2025-0742,BILL-1161,24-01-2025,S2,Suburban,C002,Regular,P302,Personal Care,Body Wash,5,7.15,Cash,0.5,Online
TXN-2025-0743,BILL-1162,05-01-2025,S1,Downtown,C037,New,P210,Snacks,Nachos,2,5.72,UPI,0,Online
TXN-2025-0744,BILL-1162,20-01-2025,S1,Downtown,C136,Loyal,P205,Snacks,Potato Chips,1,7.16,Cash,1,In-store
TXN-2025-0745,BILL-1162,16-01-2025,S2,Suburban,C074,Regular,P501,Snacks,Chocolate Bar,5,2.31,UPI,1,In-store
TXN-2025-0746,BILL-1162,09-01-2025,S1,Downtown,C137,New,P301,Personal Care,Shampoo 250ml,4,6.76,Credit Card,0.5,In-store
TXN-2025-0747,BILL-1162,02-01-2025,S2,Suburban,C024,New,P303,Personal Care,Face Cream,4,3.01,Cash,0.5,Online
TXN-2025-0748,BILL-1163,27-01-2025,S1,Downtown,C036,Regular,P302,Personal Care,Body Wash,5,6.7,UPI,0.5,Online
TXN-2025-0749,BILL-1163,23-01-2025,S2,Suburban,C140,New,P101,Beverages,Orange Juice 1L,2,6.01,Credit Card,0,In-store
TXN-2025-0750,BILL-1164,20-01-2025,S3,Uptown,C129,Regular,P303,Personal Care,Face Cream,5,7.5,Cash,0.5,In-store
TXN-2025-0751,BILL-1164,13-01-2025,S2,Suburban,C078,Regular,P302,Personal Care,Body Wash,1,6.17,UPI,1,In-store
TXN-2025-0752,BILL-1164,06-01-2025,S3,Uptown,C027,New,P101,Beverages,Orange Juice 1L,3,8.16,Cash,1,In-store
TXN-2025-0753,BILL-1164,19-01-2025,S1,Downtown,C093,Regular,P102,Beverages,Soda 500ml,2,6.39,Cash,0,Online
TXN-2025-0754,BILL-1164,21-01-2025,S3,Uptown,C126,Regular,P401,Beverages,Green Tea,2,5.28,Cash,0,Online
TXN-2025-0755,BILL-1165,19-01-2025,S3,Uptown,C129,Regular,P501,Snacks,Chocolate Bar,3,6.88,Cash,1,In-store
TXN-2025-0756,BILL-1166,28-01-2025,S1,Downtown,C121,Loyal,P101,Beverages,Orange Juice 1L,3,1.95,UPI,0,In-store
TXN-2025-0757,BILL-1166,16-01-2025,S1,Downtown,C011,New,P101,Beverages,Orange Juice 1L,2,3.25,UPI,1,Online
TXN-2025-0758,BILL-1166,14-01-2025,S3,Uptown,C071,New,P102,Beverages,Soda 500ml,5,8.15,Cash,0.5,Online
TXN-2025-0759,BILL-1167,17-01-2025,S2,Suburban,C001,Regular,P301,Personal Care,Shampoo 250ml,2,6.71,Credit Card,1,In-store
TXN-2025-0760,BILL-1168,17-01-2025,S2,Suburban,C113,New,P303,Personal Care,Face Cream,3,4.24,Cash,0,Online
TXN-2025-0761,BILL-1168,17-01-2025,S2,Suburban,C073,New,P101,Beverages,Orange Juice 1L,5,4.43,UPI,1,Online
TXN-2025-0762,BILL-1168,10-01-2025,S1,Downtown,C098,Regular,P301,Personal Care,Shampoo 250ml,5,4.93,Cash,0.5,Online
TXN-2025-0763,BILL-1168,27-01-2025,S1,Downtown,C036,Regular,P205,Snacks,Potato Chips,4,5.64,Credit Card,1,In-store
TXN-2025-0764,BILL-1168,19-01-2025,S3,Uptown,C149,Loyal,P205,Snacks,Potato Chips,2,2.99,Cash,1,Online
TXN-2025-0765,BILL-1168,15-01-2025,S3,Uptown,C107,Regular,P501,Snacks,Chocolate Bar,2,8.27,Credit Card,1,Online
TXN-2025-0766,BILL-1168,18-01-2025,S1,Downtown,C022,New,P401,Beverages,Green Tea,3,7.97,Cash,0,Online
TXN-2025-0767,BILL-1168,29-01-2025,S1,Downtown,C125,Regular,P210,Snacks,Nachos,5,6.78,Credit Card,1,In-store
TXN-2025-0768,BILL-1168,30-01-2025,S1,Downtown,C064,Regular,P210,Snacks,Nachos,1,5.3,Credit Card,0.5,In-store
TXN-2025-0769,BILL-1168,26-01-2025,S1,Downtown,C062,Loyal,P210,Snacks,Nachos,5,3.24,UPI,0.5,In-store
TXN-2025-0770,BILL-1168,25-01-2025,S2,Suburban,C037,Regular,P301,Personal Care,Shampoo 250ml,1,2.21,Credit Card,0,In-store
TXN-2025-0771,BILL-1168,14-01-2025,S1,Downtown,C024,New,P401,Beverages,Green Tea,5,9.31,Cash,1,In-store
TXN-2025-0772,BILL-1168,02-01-2025,S1,Downtown,C023,Regular,P302,Personal Care,Body Wash,2,3.78,Credit Card,1,In-store
TXN-2025-0773,BILL-1168,20-01-2025,S3,Uptown,C108,New,P501,Snacks,Chocolate Bar,1,6.8,UPI,0.5,Online
TXN-2025-0774,BILL-1168,30-01-2025,S2,Suburban,C096,Regular,P205,Snacks,Potato Chips,4,5.83,UPI,0.5,In-store
TXN-2025-0775,BILL-1169,21-01-2025,S1,Downtown,C010,New,P210,Snacks,Nachos,4,1.67,Cash,1,In-store
TXN-2025-0776,BILL-1170,07-01-2025,S3,Uptown,C095,Regular,P102,Beverages,Soda 500ml,5,9.02,UPI,0.5,Online
TXN-2025-0777,BILL-1170,29-01-2025,S2,Suburban,C032,Loyal,P501,Snacks,Chocolate Bar,5,5.79,Cash,0,In-store
TXN-2025-0778,BILL-1170,24-01-2025,S2,Suburban,C032,Loyal,P102,Beverages,Soda 500ml,5,7.95,UPI,1,In-store
TXN-2025-0779,BILL-1170,25-01-2025,S3,Uptown,C019,New,P302,Personal Care,Body Wash,1,1.65,Cash,0.5,In-store
TXN-2025-0780,BILL-1170,14-01-2025,S1,Downtown,C011,Regular,P210,Snacks,Nachos,5,1.19,UPI,1,In-store
TXN-2025-0781,BILL-1170,08-01-2025,S1,Downtown,C071,New,P101,Beverages,Orange Juice 1L,5,3.08,UPI,0.5,In-store
